Surname,Count,Rank,Rate,USRank,USTotal,Source
#Last name / Surname,Number of occurrences among people self-identifying as 'Hispanic',Surname rank among hispanics,% of people with surname self-identifying as 'hispanic',U.S. Rank,U.S. total occurrences,HtDerived from US Census Datatps://names.mongabay.com/data/hispanic.html 
NAVAS,2712,1184,80.80%,8965,3355,
KENNEDY,2695,1185,1.60%,130,171636,
FORD,2694,1186,1.50%,124,178397,
GARDEA,2690,1187,91.80%,10119,2931,
HOYOS,2688,1188,91.70%,10121,2930,
CANCEL,2686,1189,84.00%,9353,3197,
GEORGE,2683,1190,2.20%,227,119778,
QUIJANO,2678,1191,72.60%,8260,3689,
SIMPSON,2674,1192,1.70%,145,158241,
SAEZ,2669,1193,86.50%,9661,3087,
ZAMORANO,2667,1194,95.00%,10494,2808,
SIMENTAL,2665,1195,94.10%,10424,2832,
WELLS,2662,1196,1.60%,131,170635,
FRAGOSO,2662,1196,86.00%,9630,3097,
GARZON,2662,1196,88.70%,9916,3002,
HIGUERA,2658,1199,84.10%,9442,3159,
VICTORIA,2654,1200,54.20%,6401,4899,
ANDUJAR,2646,1201,90.80%,10166,2914,
MARRUFO,2642,1202,94.50%,10524,2797,
VIRGEN,2638,1203,94.60%,10557,2788,
VILLALTA,2635,1204,92.80%,10408,2838,
ADORNO,2631,1205,83.00%,9410,3171,
SEGARRA,2631,1205,85.00%,9630,3097,
TORIBIO,2620,1207,83.10%,9458,3154,
JEREZ,2619,1208,92.20%,10389,2842,
WOODS,2617,1209,1.60%,133,168814,
MASON,2612,1210,1.70%,149,155484,
GILL,2604,1211,3.80%,430,68699,
MAZARIEGOS,2604,1211,94.60%,10665,2753,
OLEA,2603,1213,87.90%,10034,2963,
FRAGA,2600,1214,66.80%,7888,3894,
GRIFFIN,2593,1215,1.40%,114,190636,
SAINZ,2593,1215,83.00%,9546,3124,
TUCKER,2591,1217,1.60%,139,162933,
CARRERO,2582,1218,84.60%,9774,3053,
VIDALES,2582,1218,92.70%,10570,2786,
MARCANO,2581,1220,79.40%,9232,3249,
BURNS,2578,1221,1.60%,141,162153,
MERCEDES,2577,1222,92.50%,10570,2786,
LEMOS,2572,1223,56.60%,6820,4547,
VASQUES,2572,1223,88.10%,10142,2920,
VILLAGRAN,2571,1225,94.20%,10730,2730,
FERMIN,2567,1226,77.20%,9036,3326,
ALMANZAR,2566,1227,92.30%,10583,2781,
MOLINAR,2560,1228,83.60%,9736,3064,
CALLE,2555,1229,85.10%,9909,3003,
MEDEL,2547,1230,82.00%,9607,3105,
REYNAGA,2546,1231,95.60%,10964,2663,
FABELA,2526,1232,88.80%,10375,2846,
ZABALA,2520,1233,72.00%,8650,3498,
SUSTAITA,2520,1233,94.40%,10937,2670,
BRYANT,2518,1235,1.40%,120,183761,
ORTEZ,2518,1235,85.10%,10043,2960,
ZAZUETA,2518,1235,95.20%,11023,2646,
GABRIEL,2505,1238,11.40%,1482,22013,
MARCIAL,2503,1239,85.30%,10114,2933,
TARIN,2501,1240,79.70%,9502,3138,
CARD,2495,1241,19.90%,2652,12532,
MAURICIO,2487,1242,71.90%,8754,3457,
PORTER,2478,1243,1.60%,148,156848,
WAGNER,2472,1244,1.60%,152,154516,
DANIELS,2470,1245,1.80%,180,138776,
LLANES,2470,1245,76.40%,9272,3231,
VALLEJOS,2467,1247,82.20%,9922,3001,
SOLTERO,2466,1248,92.60%,10969,2662,
MATAMOROS,2466,1248,93.30%,11035,2643,
PLASENCIA,2464,1250,92.10%,10920,2674,
DIXON,2463,1251,1.60%,156,152015,
ARCINIEGA,2458,1252,93.40%,11080,2632,
STONE,2457,1253,1.60%,162,149802,
MAREZ,2446,1254,88.20%,10606,2773,
RONQUILLO,2442,1255,67.80%,8426,3602,
LUERA,2442,1255,91.00%,10888,2683,
LANDIN,2441,1257,64.70%,8103,3770,
CASIAS,2440,1258,85.20%,10307,2865,
LOBATO,2437,1259,77.80%,9520,3132,
FERGUSON,2433,1260,1.70%,173,142256,
FARFAN,2433,1260,89.00%,10719,2734,
MANCHA,2432,1262,87.40%,10578,2783,
COBIAN,2429,1263,92.90%,11126,2616,
GRANT,2426,1264,1.80%,192,134034,
FREEMAN,2424,1265,1.50%,140,162686,
JIMINEZ,2421,1266,85.00%,10363,2848,
REA,2419,1267,17.60%,2423,13708,
CORTINAS,2417,1268,91.10%,11000,2652,
SANTIBANEZ,2417,1268,95.50%,11416,2532,
POMPA,2401,1270,67.90%,8571,3537,
NICHOLS,2399,1271,1.70%,174,141936,
ALAS,2398,1272,89.00%,10863,2693,
BALBUENA,2397,1273,87.70%,10722,2733,
VILLAVICENCIO,2394,1274,85.80%,10543,2791,
RUBALCABA,2393,1275,92.50%,11227,2588,
GAMA,2389,1276,77.10%,9630,3097,
ARCOS,2385,1277,94.10%,11405,2534,
OWENS,2381,1278,1.40%,126,176334,
HUNTER,2378,1279,1.50%,153,154410,
ROBERTSON,2375,1280,1.60%,159,150299,
RICHARDS,2375,1280,1.90%,215,125653,
LLANOS,2373,1282,84.60%,10501,2806,
GILBERT,2372,1283,2.10%,243,112406,
GABALDON,2369,1284,83.70%,10424,2832,
WASHINGTON,2364,1285,1.40%,138,163036,
CALIXTO,2362,1286,91.60%,11255,2579,
BEDOYA,2358,1287,91.20%,11239,2585,
HUNT,2356,1288,1.60%,157,151986,
SPENCER,2353,1289,1.80%,189,134443,
ALCOCER,2350,1290,91.50%,11295,2567,
ARCEO,2349,1291,76.60%,9716,3068,
ARECHIGA,2346,1292,92.70%,11423,2531,
VILLELA,2345,1293,88.80%,11042,2641,
OLIVEROS,2344,1294,78.60%,9984,2981,
PEREYRA,2343,1295,85.80%,10725,2731,
MANRIQUE,2343,1295,86.00%,10753,2723,
CASTILLEJA,2340,1297,92.90%,11469,2519,
DAVID,2331,1298,6.00%,818,38659,
BARRERAS,2328,1299,84.20%,10629,2766,
BAILON,2328,1299,87.70%,10986,2656,
LICEA,2328,1299,95.40%,11758,2441,
MANUEL,2326,1302,9.60%,1337,24227,
PETERS,2322,1303,1.70%,190,134231,
MEYER,2320,1304,1.60%,163,149664,
VALTIERRA,2320,1304,94.50%,11709,2454,
TAFOLLA,2319,1306,91.20%,11375,2542,
RETANA,2319,1306,95.00%,11753,2442,
BARCIA,2313,1308,72.50%,9370,3190,
SOLARES,2308,1309,90.40%,11344,2554,
CABRALES,2306,1310,89.90%,11307,2564,
WEBB,2305,1311,1.40%,137,163481,
ROMANO,2304,1312,8.40%,1171,27401,
JOSE,2301,1313,31.10%,4435,7389,
JUAN,2301,1313,47.80%,6507,4811,
CHICAS,2300,1315,94.50%,11794,2433,
BLACK,2298,1316,1.50%,160,150186,
SHAW,2297,1317,1.50%,150,155172,
PINEIRO,2297,1317,83.70%,10689,2743,
ESPANA,2296,1319,91.80%,11530,2501,
JIMENES,2295,1320,97.20%,12112,2361,
CRAWFORD,2293,1321,1.50%,146,158121,
SAMORA,2293,1321,80.70%,10400,2840,
ARMSTRONG,2288,1323,1.80%,204,129982,
VALENTINE,2287,1324,6.10%,834,37669,
MONTEJANO,2287,1324,94.80%,11884,2412,
SCHMIDT,2285,1326,1.60%,171,145565,
DELACERDA,2284,1327,85.60%,10946,2668,
HORTA,2273,1328,80.70%,10460,2817,
VERAS,2273,1328,88.70%,11317,2562,
FOX,2269,1330,1.50%,167,147357,
PAYNE,2264,1331,1.60%,183,138028,
STEPHENS,2261,1332,1.60%,181,138742,
SALAMANCA,2259,1333,83.50%,10821,2704,
RYAN,2257,1334,1.60%,177,139335,
OLSON,2256,1335,1.40%,136,163502,
DELCASTILLO,2253,1336,71.80%,9502,3138,
HOLMES,2252,1337,1.50%,161,150166,
HART,2252,1337,1.70%,196,132466,
PASTOR,2249,1339,36.20%,5171,6214,
MILLS,2248,1340,1.50%,165,147909,
BECERRIL,2246,1341,95.20%,12122,2360,
JOHNSTON,2243,1342,1.70%,207,128935,
PIERCE,2239,1343,1.60%,186,136517,
AVILEZ,2232,1344,90.10%,11626,2477,
MONARREZ,2230,1345,96.20%,12305,2317,
CENDEJAS,2228,1346,96.30%,12324,2314,
RICE,2226,1347,1.50%,169,146440,
MERCED,2226,1347,83.90%,10998,2653,
RECIO,2220,1349,81.80%,10787,2715,
ABAD,2219,1350,46.30%,6523,4795,
TRIANA,2212,1351,78.70%,10473,2812,
ALAMO,2211,1352,83.90%,11060,2636,
ANCHONDO,2208,1353,93.20%,12088,2368,
ULIBARRI,2207,1354,75.50%,10135,2924,
URIARTE,2192,1355,81.20%,10843,2698,
LUA,2186,1356,87.50%,11547,2497,
HICKS,2181,1357,1.40%,155,153618,
BORJAS,2178,1358,90.80%,11943,2400,
WARREN,2174,1359,1.50%,166,147906,
PARAMO,2174,1359,94.20%,12347,2308,
VERDIN,2168,1361,51.70%,7323,4191,
BRAMBILA,2166,1362,96.10%,12602,2254,
DUNCAN,2165,1363,1.70%,203,130419,
ECHAVARRIA,2164,1364,92.80%,12244,2332,
HANSEN,2162,1365,1.60%,193,133474,
OBANDO,2159,1366,90.00%,11943,2400,
MASCORRO,2158,1367,90.10%,11958,2396,
ANDRES,2156,1368,21.50%,3273,10034,
CUNNINGHAM,2150,1369,1.60%,198,131896,
RILEY,2150,1369,1.70%,210,127960,
SAVALA,2150,1369,79.50%,10811,2706,
KNIGHT,2149,1372,1.60%,199,131860,
MONTIJO,2147,1373,87.00%,11648,2468,
GONSALES,2146,1374,89.20%,11910,2407,
QUINTEROS,2143,1375,93.70%,12456,2286,
RESTO,2140,1376,87.00%,11684,2460,
RAY,2138,1377,1.70%,208,128794,
MORONES,2138,1377,90.10%,12064,2373,
CUETO,2137,1379,76.90%,10588,2779,
ASENCIO,2137,1379,89.60%,12015,2386,
TABARES,2136,1381,89.00%,11937,2401,
ANDREWS,2134,1382,1.70%,206,129320,
PERA,2134,1382,61.70%,8741,3461,
UGARTE,2134,1382,88.40%,11869,2415,
ARNOLD,2127,1385,1.60%,187,136315,
TENA,2125,1386,89.00%,12009,2387,
MARIA,2124,1387,54.70%,7915,3880,
ZAPIEN,2121,1388,94.40%,12638,2247,
UGALDE,2119,1389,81.70%,11212,2593,
HAWKINS,2118,1390,1.60%,191,134066,
MARTELL,2114,1391,22.10%,3424,9568,
DEPAZ,2112,1392,91.40%,12334,2311,
NUNES,2109,1393,19.00%,2993,11081,
GUARDIOLA,2108,1394,91.70%,12393,2298,
LOMAS,2104,1395,50.30%,7336,4183,
VILLAGRANA,2103,1396,95.90%,12865,2193,
MANJARREZ,2101,1397,93.80%,12657,2241,
DUNN,2095,1398,1.50%,185,136955,
LIRIANO,2092,1399,95.30%,12851,2195,
MORILLO,2089,1400,84.20%,11601,2482,
SAMANO,2089,1400,90.20%,12317,2315,
SEDA,2088,1402,77.80%,10887,2684,
QUIROS,2085,1403,85.80%,11807,2430,
SAHAGUN,2084,1404,80.20%,11188,2600,
LICON,2082,1405,87.40%,12032,2382,
BERRY,2070,1406,1.60%,205,129405,
GAUNA,2070,1406,86.00%,11903,2408,
PERKINS,2069,1408,1.60%,212,126951,
BOYD,2063,1409,1.40%,164,149476,
AUSTIN,2060,1410,1.80%,241,113160,
BERNARD,2054,1411,5.60%,864,36546,
AROCHO,2054,1411,91.90%,12686,2236,
LAWRENCE,2051,1413,1.60%,219,124321,
CHANG,2051,1413,2.90%,424,69756,
VILLAFUERTE,2050,1415,83.20%,11667,2464,
BRADLEY,2048,1416,1.60%,200,131289,
MAY,2045,1417,2.00%,270,101726,
VIEYRA,2044,1418,90.60%,12590,2257,
CALLEJAS,2043,1419,93.70%,12919,2181,
SNYDER,2040,1420,1.30%,144,159363,
MOSQUERA,2039,1421,85.80%,12052,2376,
GARDNER,2038,1422,1.50%,182,138660,
CEVALLOS,2038,1422,91.80%,12757,2220,
LARES,2034,1424,84.30%,11879,2413,
TAVERA,2034,1424,87.50%,12273,2325,
ESCUDERO,2031,1426,80.80%,11484,2515,
ALDACO,2025,1427,93.60%,12986,2164,
BERNABE,2023,1428,65.20%,9614,3103,
GONGORA,2022,1429,86.40%,12206,2340,
NAJAR,2021,1430,76.40%,11026,2645,
MIJARES,2016,1431,78.80%,11327,2560,
SAMAYOA,2012,1432,91.70%,12858,2194,
BASURTO,2012,1432,93.20%,13019,2159,
VIZCAINO,2009,1434,93.10%,13031,2157,
REBOLLAR,2007,1435,96.80%,13463,2074,
OLAGUE,2002,1436,89.50%,12677,2238,
DEHERRERA,2001,1437,80.30%,11570,2492,
CASTELAN,1998,1438,96.30%,13459,2075,
PESINA,1997,1439,89.60%,12721,2229,
GUIZAR,1995,1440,93.10%,13085,2144,
ROCA,1991,1441,69.40%,10294,2868,
CUADRA,1989,1442,87.60%,12520,2270,
DEAN,1988,1443,1.80%,250,109230,
JACOBS,1987,1444,1.70%,233,115540,
MALAGON,1986,1445,95.10%,13372,2089,
LANE,1982,1446,1.50%,209,128727,
DOUGLAS,1977,1447,2.10%,286,96425,
MOCTEZUMA,1974,1448,95.20%,13466,2073,
ARIZA,1973,1449,89.50%,12811,2205,
GENAO,1970,1450,91.50%,13045,2154,
CHAPMAN,1969,1451,1.60%,218,124614,
CARROLL,1965,1452,1.50%,201,131020,
FRANKLIN,1964,1453,1.70%,236,114859,
ROCHE,1962,1454,11.00%,1845,17905,
GAETA,1961,1455,48.50%,7587,4041,
VELAZCO,1961,1455,92.90%,13249,2112,
WHEELER,1959,1457,1.60%,223,121684,
CANELA,1958,1458,89.40%,12883,2190,
BUCIO,1958,1458,96.50%,13707,2029,
WEAVER,1957,1460,1.40%,179,138811,
TOMAS,1955,1461,39.90%,6406,4894,
FRANCIS,1951,1462,2.70%,406,71723,
LEZAMA,1950,1463,84.20%,12305,2317,
HUDSON,1949,1464,1.50%,202,130793,
MAYO,1944,1465,5.90%,965,33126,
PALOS,1934,1466,80.50%,11935,2402,
CHINCHILLA,1932,1467,92.30%,13347,2094,
BARGAS,1930,1468,76.70%,11476,2517,
AGUILLON,1928,1469,91.00%,13220,2118,
LOAIZA,1928,1469,92.90%,13451,2076,
TRONCOSO,1926,1471,88.30%,12919,2181,
ARIZMENDI,1926,1471,93.20%,13496,2066,
SINGH,1925,1473,2.60%,396,72642,
LYNCH,1923,1474,1.70%,237,114448,
BORUNDA,1923,1474,91.80%,13347,2094,
ELLIOTT,1921,1476,1.50%,197,132457,
VENCES,1919,1477,97.40%,14038,1970,
PINZON,1918,1478,84.50%,12511,2271,
MATTHEWS,1910,1479,1.50%,217,124839,
PANDO,1907,1480,80.00%,12022,2384,
MANCILLAS,1907,1480,93.00%,13584,2050,
DELAVEGA,1901,1482,71.60%,10990,2655,
KELLEY,1898,1483,1.40%,184,137555,
HOFFMAN,1897,1484,1.40%,195,132645,
JOSEPH,1897,1484,2.40%,356,80030,
MERIDA,1890,1486,70.00%,10831,2701,
MIRABAL,1890,1486,81.70%,12330,2312,
BARILLAS,1890,1486,93.50%,13742,2022,
CABEZAS,1888,1489,88.90%,13187,2124,
CHAN,1886,1490,2.90%,459,65719,
GODINA,1883,1491,83.30%,12566,2261,
ALVIDREZ,1883,1491,92.80%,13702,2030,
FIERROS,1882,1493,94.80%,13943,1985,
SALOMON,1877,1494,35.10%,5929,5345,
LAINEZ,1877,1494,93.00%,13766,2018,
ESCARENO,1875,1496,93.10%,13791,2013,
DIEZ,1873,1497,63.40%,10066,2953,
COSTILLA,1873,1497,92.50%,13731,2024,
WILLIS,1872,1499,1.50%,216,125627,
BURKE,1871,1500,1.60%,229,119175,
DORANTES,1871,1500,95.30%,14069,1964,
VALERA,1870,1502,64.60%,10226,2893,
VITAL,1868,1503,50.80%,8294,3674,
CORPUS,1863,1504,59.10%,9472,3150,
MANCIA,1861,1505,81.20%,12426,2291,
CARR,1856,1506,1.60%,239,113892,
JENSEN,1853,1507,1.60%,244,112332,
SEBASTIAN,1853,1507,17.00%,3055,10878,
NATAL,1853,1507,82.10%,12590,2257,
VARA,1845,1510,68.40%,10843,2698,
VILLAFANE,1845,1510,89.90%,13573,2052,
PAVON,1844,1512,81.30%,12524,2269,
DELAPENA,1843,1513,59.60%,9641,3094,
COHEN,1840,1514,2.10%,320,87226,
LIMAS,1834,1515,88.60%,13473,2071,
GERENA,1832,1516,84.80%,13012,2160,
IRAHETA,1832,1516,95.30%,14292,1922,
RONDON,1831,1518,85.70%,13125,2136,
GALEANO,1829,1519,86.10%,13181,2125,
BARRIENTES,1826,1520,94.00%,14187,1942,
REINA,1824,1521,54.40%,8959,3356,
DURAZO,1824,1521,91.20%,13852,2001,
MURRIETA,1824,1521,92.60%,14038,1970,
GRANDE,1823,1524,27.70%,4913,6572,
CARPENTER,1817,1525,1.40%,211,127073,
BRACAMONTE,1815,1526,84.90%,13112,2138,
WALTERS,1814,1527,1.70%,262,104281,
MARCOS,1814,1527,55.60%,9192,3263,
GAXIOLA,1811,1529,91.40%,13971,1982,
REID,1810,1530,1.70%,263,104007,
MARRON,1806,1531,39.60%,6811,4558,
BENCOMO,1805,1532,90.20%,13852,2001,
MCCOY,1800,1533,1.70%,258,106481,
NGUYEN,1799,1534,0.60%,57,310125,
UMANZOR,1799,1534,96.20%,14590,1871,
HARPER,1798,1536,1.50%,226,119868,
HOWELL,1798,1536,1.60%,249,109634,
CANCINO,1795,1538,88.60%,13717,2027,
VIVAR,1795,1538,89.10%,13780,2015,
PERALEZ,1793,1540,93.50%,14325,1918,
MILIAN,1792,1541,82.70%,12967,2168,
MENDES,1790,1542,22.30%,4077,8034,
MASCARENAS,1790,1542,78.30%,12450,2287,
MATUTE,1788,1544,87.90%,13674,2035,
SEDANO,1777,1545,92.30%,14278,1925,
COREAS,1775,1546,94.80%,14581,1872,
URIOSTEGUI,1773,1547,97.70%,14943,1815,
HARVEY,1772,1548,1.60%,247,112136,
PICAZO,1771,1549,91.50%,14219,1936,
MORRISON,1769,1550,1.50%,231,117939,
ESTEBAN,1767,1551,57.10%,9646,3092,
VILLAFANA,1767,1551,89.30%,13994,1978,
BLAS,1765,1553,59.10%,9973,2985,
VILA,1765,1553,70.60%,11538,2499,
MELARA,1765,1553,87.40%,13755,2020,
ANZALDUA,1759,1556,88.70%,13971,1982,
LAMBERT,1758,1557,1.90%,303,90618,
SANTISTEVAN,1758,1557,81.50%,13036,2156,
URBANO,1757,1559,56.30%,9563,3119,
ONOFRE,1757,1559,92.10%,14391,1907,
OBRIEN,1754,1561,1.50%,234,115385,
BUGARIN,1749,1562,76.10%,12393,2298,
MEDEROS,1748,1563,81.70%,13104,2140,
BISHOP,1745,1564,1.50%,238,114034,
BANEGAS,1744,1565,87.80%,13931,1986,
TROCHE,1741,1566,82.60%,13282,2107,
BOLIVAR,1740,1567,75.60%,12377,2302,
CRESPIN,1738,1568,76.60%,12533,2268,
ZUBIA,1738,1568,91.30%,14404,1904,
AGUDELO,1736,1570,92.10%,14503,1884,
PEREDA,1735,1571,83.10%,13386,2087,
ASTUDILLO,1734,1572,89.90%,14259,1929,
GUIDO,1733,1573,27.50%,5107,6302,
PRUNEDA,1733,1573,93.10%,14646,1862,
MENDIVIL,1729,1575,89.40%,14243,1933,
BUITRON,1726,1576,90.90%,14422,1899,
WELCH,1725,1577,1.60%,259,105804,
NAPOLES,1724,1578,86.80%,13931,1986,
DEALBA,1724,1578,88.00%,14096,1959,
LAZCANO,1722,1580,93.70%,14813,1837,
COREA,1719,1581,71.50%,11928,2404,
MONTGOMERY,1716,1582,1.50%,246,112144,
MATTA,1716,1582,40.70%,7281,4221,
JARQUIN,1716,1582,94.00%,14877,1825,
BURTON,1715,1585,1.60%,255,107158,
ZAMARRON,1715,1585,92.80%,14737,1848,
CID,1711,1587,84.30%,13707,2029,
SOZA,1706,1588,82.40%,13473,2071,
BRACAMONTES,1706,1588,94.10%,14958,1813,
OLIVERAS,1704,1590,88.60%,14288,1923,
OLMEDA,1701,1591,91.70%,14693,1855,
CUENCA,1700,1592,75.50%,12616,2251,
RABAGO,1698,1593,72.90%,12252,2330,
GARICA,1698,1593,88.00%,14259,1929,
MOREJON,1698,1593,90.20%,14521,1882,
FERNANDES,1697,1596,11.80%,2305,14385,
SANJUAN,1697,1596,60.30%,10473,2812,
MESTAS,1692,1598,78.10%,12976,2166,
OSEGUERA,1689,1599,95.00%,15207,1777,
NEWMAN,1688,1600,1.70%,273,100491,
DELROSARIO,1688,1600,27.50%,5219,6147,
BLANCAS,1688,1600,92.60%,14898,1822,
MUJICA,1687,1603,90.60%,14641,1863,
ATILANO,1687,1603,91.90%,14823,1835,
PABLO,1681,1605,42.90%,7845,3914,
CALLES,1681,1605,84.70%,13957,1984,
ALBINO,1680,1607,61.20%,10686,2745,
LACAYO,1680,1607,86.70%,14212,1937,
DOMINQUEZ,1677,1609,90.80%,14755,1846,
CALERO,1673,1610,89.50%,14604,1869,
ROSALEZ,1669,1611,89.20%,14581,1872,
JIRON,1668,1612,76.30%,12897,2187,
TINEO,1667,1613,91.00%,14841,1832,
LANTIGUA,1666,1614,93.00%,15099,1792,
ARISPE,1664,1615,88.40%,14514,1883,
SILVERIO,1661,1616,64.40%,11257,2578,
PALENCIA,1659,1617,85.20%,14154,1948,
COTO,1658,1618,83.10%,13885,1995,
PINERO,1656,1619,79.70%,13440,2077,
CAPETILLO,1656,1619,93.40%,15235,1773,
LOYOLA,1654,1621,70.00%,12107,2362,
WATKINS,1653,1622,1.30%,222,122447,
CURTIS,1653,1622,1.70%,280,98958,
BARRETT,1649,1624,1.70%,288,95896,
ORDUNO,1645,1625,94.50%,15446,1741,
PECINA,1644,1626,88.10%,14622,1866,
CHAVARIN,1643,1627,96.40%,15725,1705,
DELAMORA,1642,1628,94.10%,15421,1745,
NATIVIDAD,1641,1629,50.60%,9242,3244,
COMPEAN,1640,1630,93.80%,15404,1748,
VAQUERA,1638,1631,94.50%,15500,1734,
LOSOYA,1635,1632,94.00%,15464,1739,
HILARIO,1634,1633,65.10%,11500,2511,
DAVIDSON,1633,1634,1.60%,269,102044,
POZO,1629,1635,89.00%,14849,1830,
CAMPO,1627,1636,27.40%,5392,5943,
CARDIEL,1627,1636,88.90%,14847,1831,
BUENTELLO,1627,1636,90.40%,15046,1799,
MONSIVAIS,1627,1636,96.40%,15835,1688,
ORTEGON,1626,1640,91.00%,15146,1786,
NANEZ,1623,1641,90.90%,15154,1785,
CHICO,1622,1642,66.60%,11774,2436,
LUPERCIO,1622,1642,96.40%,15870,1683,
SUNIGA,1621,1644,85.00%,14395,1906,
ESCARCEGA,1621,1644,93.20%,15464,1739,
MAISONET,1620,1646,86.50%,14574,1873,
CASADO,1619,1647,85.70%,14482,1889,
REYNOSA,1617,1648,91.80%,15309,1762,
WILLIAMSON,1616,1649,1.40%,245,112216,
GREGORY,1616,1649,1.80%,312,88810,
BARROS,1615,1651,28.80%,5686,5598,
BATES,1612,1652,1.70%,293,93743,
URREA,1612,1652,90.30%,15154,1785,
VILLICANA,1612,1652,94.00%,15652,1714,
CHAMORRO,1611,1655,90.90%,15235,1773,
CUESTA,1607,1656,79.80%,13787,2014,
DUBON,1604,1657,89.50%,15093,1793,
DOMINGUES,1603,1658,63.70%,11480,2516,
ESPINDOLA,1603,1658,90.50%,15250,1771,
PATLAN,1603,1658,93.40%,15640,1716,
LAWSON,1601,1661,1.40%,235,115186,
FRESQUEZ,1601,1661,84.40%,14444,1896,
MINAYA,1598,1663,92.20%,15509,1733,
DAY,1596,1664,1.60%,271,101676,
GARRETT,1595,1665,1.50%,253,107777,
CARLSON,1586,1666,1.30%,225,120124,
MONTERROSO,1586,1666,92.90%,15710,1707,
REINOSO,1585,1668,89.90%,15299,1763,
FAZ,1585,1668,94.30%,15898,1680,
LATORRE,1581,1670,45.50%,8712,3471,
JOYA,1578,1671,87.20%,14995,1809,
FIMBRES,1578,1671,87.30%,15009,1807,
RICARDO,1575,1673,60.20%,11123,2617,
ABURTO,1572,1674,96.60%,16293,1628,
CORTINA,1566,1675,67.20%,12248,2331,
VILLASANA,1565,1676,92.40%,15790,1694,
MIER,1564,1677,44.10%,8554,3546,
MARINEZ,1563,1678,88.80%,15327,1760,
LEONARD,1561,1679,1.80%,308,89198,
LOWE,1561,1679,1.80%,309,89178,
ESPADA,1561,1679,90.20%,15524,1730,
GERARDO,1556,1682,74.60%,13386,2087,
GREENE,1555,1683,1.30%,228,119604,
LAGOS,1555,1683,70.90%,12868,2192,
LOBO,1554,1685,46.70%,9039,3325,
OCON,1552,1686,82.00%,14457,1893,
ZAVALETA,1552,1686,94.70%,16208,1639,
CARRERAS,1550,1688,76.00%,13648,2039,
COSIO,1550,1688,84.60%,14841,1832,
STANLEY,1548,1690,1.70%,292,93817,
ALAMILLO,1548,1690,93.30%,16042,1660,
GIMENEZ,1545,1692,74.20%,13407,2083,
EVANGELISTA,1542,1693,22.40%,4720,6871,
BALBOA,1541,1694,79.00%,14147,1950,
CLAROS,1541,1694,90.60%,15759,1700,
HENAO,1540,1696,92.30%,15980,1669,
CLARKE,1539,1697,2.50%,476,62546,
LARSON,1538,1698,1.30%,224,121064,
FIELDS,1538,1698,1.50%,264,103242,
ALDAPE,1532,1700,90.10%,15759,1700,
DERAS,1531,1701,90.10%,15759,1700,
ATKINSON,1529,1702,3.00%,592,51489,
SEGUNDO,1528,1703,83.80%,14885,1824,
HUEZO,1527,1704,96.30%,16635,1586,
SIMS,1523,1705,1.40%,254,107244,
ESCALONA,1522,1706,75.80%,13812,2009,
WEBER,1521,1707,1.40%,252,107866,
MEMBRENO,1520,1708,94.80%,16494,1604,
GALEANA,1520,1708,95.80%,16631,1587,
JUSTINIANO,1519,1710,82.70%,14813,1837,
FUENTEZ,1519,1710,90.70%,15942,1674,
DENNIS,1518,1712,2.00%,384,74784,
VILLALON,1518,1712,80.90%,14563,1876,
MARQUES,1517,1714,23.80%,5041,6386,
HANSON,1516,1715,1.40%,251,109079,
MOSCOSO,1511,1716,84.70%,15177,1783,
NICOLAS,1510,1717,26.10%,5525,5783,
PEDRO,1510,1717,29.40%,6143,5134,
FULLER,1504,1719,1.40%,256,106682,
BARNETT,1504,1719,1.60%,300,92287,
RODRIGES,1502,1721,94.30%,16596,1592,
POSADAS,1501,1722,71.50%,13319,2099,
LIZAMA,1501,1722,75.70%,13971,1982,
BRIZUELA,1501,1722,90.40%,16035,1661,
ALBARADO,1498,1725,66.00%,12520,2270,
NOVA,1497,1726,70.20%,13153,2131,
CAZAREZ,1497,1726,96.10%,16871,1557,
ESTEVES,1496,1728,46.30%,9272,3231,
ABRIL,1496,1728,78.80%,14432,1898,
RENTAS,1489,1730,84.40%,15286,1765,
FOWLER,1488,1731,1.50%,267,102620,
COELLO,1488,1731,85.00%,15384,1751,
DOMINGO,1487,1733,18.80%,4140,7922,
BOWMAN,1482,1734,1.40%,268,102239,
MORELOS,1480,1735,89.50%,16092,1654,
CAICEDO,1480,1735,89.90%,16138,1647,
MARTI,1479,1737,36.70%,7604,4032,
CERVERA,1479,1737,82.40%,15088,1794,
CORCHADO,1479,1737,93.50%,16673,1581,
BREWER,1477,1740,1.50%,274,100465,
DEARMAS,1474,1741,84.00%,15364,1754,
REBOLLEDO,1474,1741,93.20%,16673,1581,
TOSTADO,1473,1743,94.20%,16810,1563,
DELANGEL,1471,1744,95.90%,17067,1534,
GILES,1470,1745,3.80%,805,39002,
SCHULTZ,1469,1746,1.40%,261,104962,
MORAGA,1467,1747,77.50%,14457,1893,
URESTI,1467,1747,89.70%,16238,1635,
MANN,1466,1749,1.80%,349,81022,
BASQUEZ,1466,1749,83.50%,15356,1756,
OYOLA,1466,1749,91.00%,16444,1611,
CANIZALES,1465,1752,93.70%,16802,1564,
BERMEA,1463,1753,92.50%,16665,1582,
AGUSTIN,1461,1754,36.70%,7711,3979,
GATICA,1461,1754,92.60%,16694,1578,
BANKS,1460,1756,1.50%,278,99294,
ORANTES,1459,1757,95.00%,17059,1535,
